## htsjdk.samtools.metrics.StringHeader
# CollectInsertSizeMetrics --Histogram_FILE /data/delcorvo/analysis/liquid_biopsy_project/derived_data/qc/picard/tumor/H8.tumor.insert_size_histogram.pdf --INPUT /data/delcorvo/analysis/liquid_biopsy_project/derived_data/recal/H8-tumor.bam --OUTPUT /data/delcorvo/analysis/liquid_biopsy_project/derived_data/qc/picard/tumor/H8.tumor.insert_size_metrics.txt --DEVIATIONS 10.0 --MINIMUM_PCT 0.05 --METRIC_ACCUMULATION_LEVEL ALL_READS --INCLUDE_DUPLICATES false --ASSUME_SORTED true --STOP_AFTER 0 --VERBOSITY INFO --QUIET false --VALIDATION_STRINGENCY STRICT --COMPRESSION_LEVEL 5 --MAX_RECORDS_IN_RAM 500000 --CREATE_INDEX false --CREATE_MD5_FILE false --help false --version false --showHidden false --USE_JDK_DEFLATER false --USE_JDK_INFLATER false
## htsjdk.samtools.metrics.StringHeader
# Started on: Thu Nov 21 19:43:36 CET 2024

## METRICS CLASS	picard.analysis.InsertSizeMetrics
MEDIAN_INSERT_SIZE	MODE_INSERT_SIZE	MEDIAN_ABSOLUTE_DEVIATION	MIN_INSERT_SIZE	MAX_INSERT_SIZE	MEAN_INSERT_SIZE	STANDARD_DEVIATION	READ_PAIRS	PAIR_ORIENTATION	WIDTH_OF_10_PERCENT	WIDTH_OF_20_PERCENT	WIDTH_OF_30_PERCENT	WIDTH_OF_40_PERCENT	WIDTH_OF_50_PERCENT	WIDTH_OF_60_PERCENT	WIDTH_OF_70_PERCENT	WIDTH_OF_80_PERCENT	WIDTH_OF_90_PERCENT	WIDTH_OF_95_PERCENT	WIDTH_OF_99_PERCENT	SAMPLE	LIBRARY	READ_GROUP
177	145	48	2	245416330	195.335518	84.32389	24491120	FR	19	39	57	75	97	125	157	201	279	363	551			

## HISTOGRAM	java.lang.Integer
insert_size	All_Reads.fr_count
196	108351
197	106138
198	105127
199	104270
200	103046
201	102142
202	101341
203	99207
204	98193
205	96310
206	95483
207	93709
208	92742
209	91278
210	90559
211	90100
212	88448
213	87898
214	86774
215	85037
216	83936
217	83447
218	81737
219	80798
220	80665
221	79314
222	79548
223	79257
224	78289
225	76616
226	75432
227	74867
228	72864
229	71899
230	71513
231	71003
232	70940
233	70565
234	69673
235	69328
236	68409
237	67721
238	66008
239	65528
240	64249
241	64640
242	64187
243	63601
244	62979
245	62903
246	62108
247	60753
248	60631
249	59719
250	59120
251	59194
252	59483
253	59103
254	59638
255	59459
256	58124
257	57762
258	56903
259	57041
260	55820
261	55788
262	56691
263	57462
264	57777
265	57373
266	56868
267	56508
268	54712
269	53837
270	52942
271	52642
272	53229
273	53942
274	54434
275	55272
276	54775
277	54919
278	53500
279	52016
280	50952
281	49902
282	49773
283	49037
284	48737
285	48189
286	48535
287	48281
288	47833
289	46871
290	46320
291	45168
292	44692
293	44639
294	44560
295	44393
296	44423
297	44227
298	43718
299	43165
300	42658
301	41890
302	41302
303	40820
304	40373
305	39808
306	40079
307	40215
308	39358
309	39247
310	38780
311	38316
312	37005
313	36909
314	36278
315	36447
316	36110
317	35536
318	35297
319	34891
320	34552
321	34222
322	33652
323	32850
324	32361
325	32162
326	31894
327	31668
328	31164
329	31031
330	30598
331	30365
332	29393
333	29191
334	28449
335	28489
336	27856
337	27634
338	27684
339	26741
340	27003
341	26590
342	26171
343	25258
344	24871
345	24204
346	24130
347	23773
348	23789
349	23421
350	23138
351	23069
352	22443
353	21885
354	21295
355	20741
356	20880
357	20674
358	20562
359	20073
360	19564
361	19301
362	19459
363	18975
364	18472
365	18006
366	17529
367	17576
368	17308
369	17209
370	16933
371	16675
372	16626
373	16108
374	15807
375	15641
376	14963
377	14796
378	14587
379	14377
380	14304
381	14087
382	14125
383	13774
384	13298
385	12860
386	12831
387	12368
388	12232
389	12143
390	12108
391	11824
392	11533
393	11590
394	11248
395	11203
396	10945
397	10657
398	10629
399	10347
400	10108
401	10141
402	9988
403	9890
404	9840
405	9595
406	9268
407	9258
408	9238
409	8944
410	8850
411	8549
412	8341
413	8367
414	8150
415	7887
416	7792
417	7714
418	7617
419	7368
420	7417
421	7158
422	7268
423	6978
424	7074
425	6776
426	6761
427	6515
428	6360
429	6354
430	6310
431	6336
432	6235
433	6175
434	5931
435	5828
436	5624
437	5709
438	5436
439	5471
440	5369
441	5342
442	5128
443	5114
444	4965
445	4978
446	4813
447	4798
448	4657
449	4501
450	4461
451	4435
452	4447
453	4397
454	4260
455	4089
456	4015
457	4020
458	3981
459	3962
460	3796
461	3710
462	3732
463	3689
464	3536
465	3512
466	3465
467	3425
468	3378
469	3311
470	3287
471	3137
472	3091
473	3110
474	3083
475	3032
476	2958
477	2896
478	2883
479	2767
480	2805
481	2704
482	2777
483	2569
484	2596
485	2574
486	2462
487	2380
488	2364
489	2376
490	2298
491	2208
492	2277
493	2083
494	2050
495	2101
496	2118
497	1986
498	1902
499	1958
500	1877
501	1856
502	1813
503	1802
504	1749
505	1686
506	1622
507	1684
508	1564
509	1657
510	1589
511	1499
512	1478
513	1449
514	1478
515	1417
516	1415
517	1306
518	1358
519	1318
520	1244
521	1199
522	1264
523	1227
524	1176
525	1122
526	1148
527	1090
528	1078
529	1087
530	1034
531	1037
532	1005
533	959
534	907
535	927
536	924
537	873
538	860
539	771
540	821
541	814
542	773
543	780
544	795
545	759
546	703
547	690
548	733
549	641
550	587
551	638
552	591
553	586
554	571
555	573
556	526
557	524
558	507
559	493
560	465
561	488
562	491
563	418
564	447
565	387
566	433
567	380
568	399
569	369
570	398
571	370
572	364
573	361
574	310
575	346
576	323
577	308
578	303
579	297
580	306
581	295
582	313
583	276
584	255
585	250
586	281
587	254
588	254
589	242
590	250
591	188
592	218
593	198
594	210
595	183
596	188
597	215
598	200
599	174
600	174
601	197
602	196
603	155
604	151
605	155
606	148
607	139
608	150
609	153
610	129
611	133
612	130
613	163
614	126
615	144
616	119
617	122
618	104
619	108
620	105
621	116
622	109
623	95
624	100
625	101
626	91
627	87
628	96
629	89
630	80
631	84
632	73
633	88
634	89
635	60
636	84
637	68
638	68
639	60
640	65
641	57
642	57
643	75
644	56
645	50
646	56
647	54
648	50
649	43
650	52
651	50
652	35
653	51
654	56
655	43
656	49
657	43

